GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JabRef,org.jabref.gui.util,ViewModelTextFieldTableCellVisualizationFactory.new TextFieldTableCell() {...},144,0,16,0,32,0,15,0,7,0
JabRef,org.jabref.gui.util,ControlHelper,152,87,19,13,38,17,23,9,12,2
JabRef,org.jabref.gui.util,FieldsUtil,63,0,8,0,12,0,7,0,3,0
JabRef,org.jabref.gui.util,BaseDialog,84,0,8,0,23,0,10,0,6,0
JabRef,org.jabref.gui.util,CurrentThreadTaskExecutor.FailedFuture,21,0,0,0,8,0,6,0,6,0
JabRef,org.jabref.gui.util,ViewModelTreeTableRowFactory,140,0,0,0,36,0,25,0,25,0
JabRef,org.jabref.gui.util,DefaultFileUpdateMonitor,41,146,7,9,13,40,8,8,1,7
JabRef,org.jabref.gui.util,ViewModelTableRowFactory,360,0,46,0,86,0,54,0,31,0
JabRef,org.jabref.gui.util,FieldsUtil.new StringConverter() {...},13,0,2,0,5,0,4,0,3,0
JabRef,org.jabref.gui.util,ViewModelTextFieldTableCellVisualizationFactory,26,0,0,0,8,0,5,0,5,0
JabRef,org.jabref.gui.util,TextFlowLimited,134,0,6,0,31,0,10,0,7,0
JabRef,org.jabref.gui.util,ViewModelTreeTableRowFactory.new TreeTableRow() {...},337,0,40,0,51,0,33,0,13,0
JabRef,org.jabref.gui.util,CustomLocalDragboard,68,11,4,0,20,3,12,2,10,2
JabRef,org.jabref.gui.util,OptionalObjectProperty.new PreboundBinding() {...},0,14,0,0,0,2,0,2,0,2
JabRef,org.jabref.gui.util,OptionalObjectProperty.new PreboundBinding() {...},0,18,0,0,0,2,0,2,0,2
JabRef,org.jabref.gui.util,TooltipTextUtil.TextType,0,27,0,0,0,2,0,1,0,1
JabRef,org.jabref.gui.util,CurrentThreadTaskExecutor,46,33,3,3,13,11,7,4,5,3
JabRef,org.jabref.gui.util,FileFilterConverter,125,66,1,1,23,10,16,5,15,5
JabRef,org.jabref.gui.util,JabRefResourceLocator,13,0,0,0,4,0,3,0,3,0
JabRef,org.jabref.gui.util,BackgroundTask,84,165,1,3,21,44,17,22,16,21
JabRef,org.jabref.gui.util,ControlHelper.EllipsisPosition,0,21,0,0,0,1,0,1,0,1
JabRef,org.jabref.gui.util,DialogWindowState,27,0,0,0,10,0,5,0,5,0
JabRef,org.jabref.gui.util,NoSelectionModel,22,0,0,0,16,0,16,0,16,0
JabRef,org.jabref.gui.util,TooltipTextUtil.TextReplacement,0,12,0,0,0,5,0,1,0,1
JabRef,org.jabref.gui.util,OnlyIntegerFormatter.IntegerFilter,14,0,2,0,2,0,3,0,2,0
JabRef,org.jabref.gui.util,ColorUtil,0,99,0,0,0,11,0,4,0,4
JabRef,org.jabref.gui.util,ViewModelTreeCellFactory.new StringConverter() {...},30,0,6,0,4,0,6,0,3,0
JabRef,org.jabref.gui.util,BindingsHelper.BidirectionalBinding,27,21,2,0,9,8,4,3,3,3
JabRef,org.jabref.gui.util,CustomRatingSkin,10,0,0,0,4,0,2,0,2,0
JabRef,org.jabref.gui.util,FileNodeViewModel,179,58,13,5,24,14,15,6,6,6
JabRef,org.jabref.gui.util,BackgroundTask.BackgroundProgress,0,22,0,2,0,4,0,3,0,2
JabRef,org.jabref.gui.util,FileDialogConfiguration,13,24,0,0,5,8,4,3,4,3
JabRef,org.jabref.gui.util,RecursiveTreeItem,32,115,5,7,9,24,7,9,3,7
JabRef,org.jabref.gui.util,CustomTitledPaneSkin.StyleableProperties,28,0,0,0,6,0,1,0,1,0
JabRef,org.jabref.gui.util,DirectoryDialogConfiguration,10,0,0,0,4,0,2,0,2,0
JabRef,org.jabref.gui.util,BindingsHelper.new BooleanBinding() {...},9,0,0,0,2,0,2,0,2,0
JabRef,org.jabref.gui.util,BindingsHelper.new StringBinding() {...},5,0,0,0,2,0,2,0,2,0
JabRef,org.jabref.gui.util,BindingsHelper.new PreboundBinding() {...},18,0,0,0,2,0,2,0,2,0
JabRef,org.jabref.gui.util,BindingsHelper.new ObjectBinding() {...},9,0,0,0,2,0,2,0,2,0
JabRef,org.jabref.gui.util,BackgroundTask.new BackgroundTask() {...},0,10,0,0,0,2,0,2,0,2
JabRef,org.jabref.gui.util,BackgroundTask.new BackgroundTask() {...},0,28,0,0,0,5,0,2,0,2
JabRef,org.jabref.gui.util,BackgroundTask.new BackgroundTask() {...},0,11,0,0,0,3,0,2,0,2
JabRef,org.jabref.gui.util,ViewModelListCellFactory.new ListCell() {...},278,0,30,0,46,0,24,0,9,0
JabRef,org.jabref.gui.util,BackgroundTask.new BackgroundTask() {...},33,0,0,0,5,0,3,0,3,0
JabRef,org.jabref.gui.util,BackgroundTask.new BackgroundTask() {...},32,0,0,0,5,0,3,0,3,0
JabRef,org.jabref.gui.util,CustomTitledPaneSkin.ArrowSide,15,0,0,0,2,0,1,0,1,0
JabRef,org.jabref.gui.util,StreamGobbler,34,0,0,0,11,0,3,0,3,0
JabRef,org.jabref.gui.util,TextFlowLimited.new Transition() {...},21,0,0,0,5,0,2,0,2,0
JabRef,org.jabref.gui.util,IconValidationDecorator,84,0,6,0,18,0,10,0,7,0
JabRef,org.jabref.gui.util,ValueTableCellFactory,85,0,0,0,26,0,17,0,17,0
JabRef,org.jabref.gui.util,BindingsHelper.BidirectionalMapBinding,47,0,4,0,17,0,5,0,3,0
JabRef,org.jabref.gui.util,TooltipTextUtil,125,259,14,18,33,44,11,16,3,7
JabRef,org.jabref.gui.util,CustomTitledPaneSkin.StyleableProperties.new CssMetaData() {...},34,0,6,0,7,0,6,0,3,0
JabRef,org.jabref.gui.util,ViewModelListCellFactory,129,26,4,0,40,9,21,5,19,5
JabRef,org.jabref.gui.util,UiThreadList,52,0,2,0,19,0,9,0,8,0
JabRef,org.jabref.gui.util,BindingsHelper.BidirectionalListBinding,10,37,2,2,3,14,2,3,0,3
JabRef,org.jabref.gui.util,DroppingMouseLocation,0,21,0,0,0,4,0,1,0,1
JabRef,org.jabref.gui.util,ValueTableCellFactory.new TableCell() {...},210,0,34,0,43,0,21,0,4,0
JabRef,org.jabref.gui.util,CustomTitledPaneSkin,291,0,12,0,59,0,18,0,12,0
JabRef,org.jabref.gui.util,FileDialogConfiguration.Builder,54,85,0,10,15,23,8,12,8,7
JabRef,org.jabref.gui.util,ViewModelTreeTableCellFactory.new TreeTableCell() {...},81,0,14,0,17,0,9,0,2,0
JabRef,org.jabref.gui.util,BindingsHelper,152,88,2,0,31,18,20,7,19,7
JabRef,org.jabref.gui.util,DirectoryDialogConfiguration.Builder,41,0,4,0,11,0,6,0,4,0
JabRef,org.jabref.gui.util,ViewModelTreeTableCellFactory,51,0,0,0,15,0,10,0,10,0
JabRef,org.jabref.gui.util,OnlyIntegerFormatter,15,0,0,0,4,0,2,0,2,0
JabRef,org.jabref.gui.util,CustomTitledPaneSkin.new SimpleStyleableObjectProperty() {...},14,0,0,0,3,0,2,0,2,0
JabRef,org.jabref.gui.util,ZipFileChooser,165,0,2,0,34,0,8,0,7,0
JabRef,org.jabref.gui.util,ViewModelTreeCellFactory,61,0,2,0,19,0,11,0,10,0
JabRef,org.jabref.gui.util,OptionalObjectProperty,0,33,0,0,0,5,0,4,0,4
JabRef,org.jabref.gui.edit,ManageKeywordsAction,39,0,0,0,8,0,2,0,2,0
JabRef,org.jabref.gui.edit,ReplaceStringViewModel,0,255,0,16,0,55,0,17,0,9
JabRef,org.jabref.gui.edit,ReplaceStringAction,26,0,0,0,7,0,2,0,2,0
JabRef,org.jabref.gui.edit,ManageKeywordsViewModel,176,91,19,5,39,23,15,6,5,4
JabRef,org.jabref.gui.edit,CopyDoiUrlAction,64,0,4,0,15,0,5,0,3,0
JabRef,org.jabref.gui.edit,ReplaceStringView,95,0,2,0,23,0,5,0,4,0
JabRef,org.jabref.gui.edit,ManageKeywordsDialog,157,0,4,0,34,0,16,0,14,0
JabRef,org.jabref.gui.edit,EditAction,171,0,28,0,42,0,25,0,5,0
JabRef,org.jabref.gui.edit,ManageKeywordsDisplayType,0,15,0,0,0,3,0,1,0,1
JabRef,org.jabref.gui.edit,OpenBrowserAction,20,0,0,0,7,0,2,0,2,0
JabRef,org.jabref.gui.edit,CopyMoreAction,338,326,28,19,64,69,24,24,7,15
JabRef,org.jabref.model.study,StudyQuery,23,39,8,4,4,12,8,5,2,5
JabRef,org.jabref.model.study,FetchResult,0,15,0,0,0,6,0,3,0,3
JabRef,org.jabref.model.study,Study,24,99,8,8,4,30,10,12,2,12
JabRef,org.jabref.model.study,QueryResult,0,15,0,0,0,6,0,3,0,3
JabRef,org.jabref.model.study,StudyDatabase,40,57,11,5,7,18,10,7,2,7
JabRef,org.jabref.gui.preferences.keybindings,KeyBindingsTab,178,0,0,0,33,0,16,0,16,0
JabRef,org.jabref.gui.preferences.keybindings,KeyBindingViewModel,46,199,15,25,11,47,18,17,6,9
JabRef,org.jabref.gui.preferences.keybindings,KeyBindingsTabViewModel,137,109,9,7,30,25,13,7,8,4
JabRef,org.jabref.gui.preferences.table,TableTabViewModel.new StringConverter() {...},13,0,2,0,5,0,4,0,3,0
JabRef,org.jabref.gui.preferences.table,TableTab,372,0,4,0,71,0,21,0,19,0
JabRef,org.jabref.gui.preferences.table,TableTabViewModel,781,0,49,0,152,0,71,0,44,0
JabRef,org.jabref.model.strings,StringUtil,44,1236,38,232,4,259,31,151,1,46
JabRef,org.jabref.model.strings,LatexToUnicodeAdapter,3,51,0,2,1,12,1,4,1,3
JabRef,org.jabref.model.strings,UnicodeToReadableCharMap,0,1233,0,0,0,248,0,1,0,1
JabRef,org.jabref.logic.bst.util,BstPurifier,12,133,9,35,4,34,8,16,0,2
JabRef,org.jabref.logic.bst.util,BstCaseChanger,137,755,39,129,20,149,29,67,0,10
JabRef,org.jabref.logic.bst.util,BstCaseChanger.FormatMode,7,61,1,3,2,11,2,5,1,4
JabRef,org.jabref.logic.bst.util,BstNameFormatter,64,572,28,105,14,139,26,48,0,6
JabRef,org.jabref.logic.bst.util,BstWidthCalculator,75,565,34,40,14,140,25,16,0,4
JabRef,org.jabref.logic.bst.util,BstTextPrefixer,15,84,7,19,5,27,6,9,0,2
JabRef,org.jabref.gui.search.rules.describer,SearchDescribers,61,0,6,0,7,0,4,0,1,0
JabRef,org.jabref.gui.search.rules.describer,GrammarBasedSearchRuleDescriber,75,0,2,0,13,0,3,0,2,0
JabRef,org.jabref.gui.search.rules.describer,GrammarBasedSearchRuleDescriber.DescriptionSearchBaseVisitor,298,0,20,0,42,0,17,0,7,0
JabRef,org.jabref.gui.search.rules.describer,ContainsAndRegexBasedSearchRuleDescriber,146,0,10,0,22,0,8,0,3,0
JabRef,org.jabref.gui.citationkeypattern,GenerateCitationKeySingleAction,62,0,6,0,14,0,6,0,3,0
JabRef,org.jabref.gui.citationkeypattern,GenerateCitationKeyAction.new BackgroundTask() {...},178,0,6,0,30,0,10,0,7,0
JabRef,org.jabref.gui.citationkeypattern,GenerateCitationKeyAction,206,0,16,0,42,0,15,0,7,0
JabRef,org.jabref.model.search.rules,SentenceAnalyzer,0,102,0,22,0,24,0,13,0,2
JabRef,org.jabref.model.search.rules,FullTextSearchRule,21,87,0,4,7,23,1,6,1,4
JabRef,org.jabref.model.search.rules,GrammarBasedSearchRule,16,92,0,2,4,26,4,6,4,5
JabRef,org.jabref.model.search.rules,GrammarBasedSearchRule.Comparator,9,164,4,26,1,28,4,16,0,5
JabRef,org.jabref.model.search.rules,ContainsBasedSearchRule,0,91,0,16,0,23,0,11,0,3
JabRef,org.jabref.model.search.rules,SearchRules,0,45,0,6,0,11,0,7,0,4
JabRef,org.jabref.model.search.rules,GrammarBasedSearchRule.ComparisonOperator,0,43,2,6,0,7,2,4,0,2
JabRef,org.jabref.model.search.rules,GrammarBasedSearchRule.ThrowingErrorListener,8,8,0,0,1,2,1,2,1,2
JabRef,org.jabref.model.search.rules,RegexBasedSearchRule,27,64,4,8,8,14,4,6,1,3
JabRef,org.jabref.model.search.rules,SearchRules.SearchFlags,0,27,0,0,0,2,0,1,0,1
JabRef,org.jabref.model.search.rules,GrammarBasedSearchRule.BibtexSearchVisitor,1,137,3,15,0,18,3,13,0,7
JabRef,org.jabref.model.database.event,EntriesAddedEvent,0,19,0,0,0,7,0,3,0,3
JabRef,org.jabref.model.database.event,BibDatabaseContextChangedEvent,4,13,0,0,2,6,1,3,1,3
JabRef,org.jabref.model.database.event,AutosaveEvent,3,0,0,0,1,0,1,0,1,0
JabRef,org.jabref.model.database.event,ChangePropagation,0,15,0,0,0,2,0,1,0,1
JabRef,org.jabref.model.database.event,EntriesRemovedEvent,4,5,0,0,2,2,1,1,1,1
JabRef,org.jabref.gui.edit.automaticfiededitor,LastAutomaticFieldEditorEdit,21,12,0,0,9,5,5,1,5,1
JabRef,org.jabref.gui.edit.automaticfiededitor,MoveFieldValueAction,0,117,0,8,0,25,0,8,0,4
JabRef,org.jabref.gui.edit.automaticfiededitor,AutomaticFieldEditorAction,27,0,0,0,7,0,2,0,2,0
JabRef,org.jabref.gui.edit.automaticfiededitor,AutomaticFieldEditorDialog,166,0,6,0,39,0,11,0,8,0
JabRef,org.jabref.gui.edit.automaticfiededitor,NotificationPaneAdapter,30,0,0,0,6,0,2,0,2,0
JabRef,org.jabref.gui.edit.automaticfiededitor,AutomaticFieldEditorViewModel,68,0,0,0,14,0,5,0,5,0
JabRef,org.jabref.gui.edit.automaticfiededitor,AbstractAutomaticFieldEditorTabView,5,0,0,0,2,0,2,0,2,0
JabRef,org.jabref.gui.edit.automaticfiededitor,AbstractAutomaticFieldEditorTabViewModel,0,51,0,0,0,15,0,4,0,4
JabRef,org.jabref.gui.slr,ManageStudyDefinitionView,500,0,12,0,118,0,32,0,26,0
JabRef,org.jabref.gui.slr,ManageStudyDefinitionViewModel,210,183,8,4,50,37,20,10,16,8
JabRef,org.jabref.gui.slr,StartNewStudyAction,85,0,4,0,20,0,6,0,4,0
JabRef,org.jabref.gui.slr,SlrStudyAndDirectory,19,0,0,0,6,0,3,0,3,0
JabRef,org.jabref.gui.slr,StudyCatalogItem,46,56,5,5,12,10,11,4,6,4
JabRef,org.jabref.gui.slr,EditExistingStudyAction,82,0,6,0,21,0,6,0,3,0
JabRef,org.jabref.gui.slr,ExistingStudySearchAction,191,0,6,0,51,0,12,0,9,0
JabRef,org.jabref.gui.integrity,IntegrityCheckDialogViewModel,10,0,0,0,4,0,2,0,2,0
JabRef,org.jabref.gui.integrity,IntegrityCheckAction.new Task() {...},57,0,4,0,10,0,4,0,2,0
JabRef,org.jabref.gui.integrity,IntegrityCheckAction,131,0,2,0,28,0,6,0,5,0
JabRef,org.jabref.gui.integrity,IntegrityCheckDialog,300,0,22,0,71,0,27,0,16,0
JabRef,org.jabref.logic.externalfiles,LinkedFileHandler,87,223,8,18,18,46,8,15,2,8
JabRef,org.jabref.logic.externalfiles,ExternalFilesContentImporter,18,6,0,0,4,3,2,1,2,1
JabRef,org.jabref.gui.preferences.network,CustomCertificateViewModel,169,0,4,0,44,0,20,0,18,0
JabRef,org.jabref.gui.preferences.network,NetworkTabViewModel,777,0,24,0,156,0,47,0,35,0
JabRef,org.jabref.gui.preferences.network,NetworkTab,479,0,4,0,78,0,25,0,23,0
JabRef,org.jabref.logic.groups,DefaultGroupsFactory,0,13,0,0,0,3,0,1,0,1
JabRef,org.jabref.gui.preferences.external,ExternalTabViewModel,518,0,12,0,105,0,32,0,26,0
JabRef,org.jabref.gui.preferences.external,ExternalTab,221,0,0,0,42,0,8,0,8,0
JabRef,org.jabref.gui.importer.actions,CheckForNewEntryTypesAction,52,3,2,0,10,1,6,1,5,1
JabRef,org.jabref.gui.importer.actions,OpenDatabaseAction,398,12,32,0,95,2,31,1,15,1
JabRef,org.jabref.gui.importer.actions,MergeReviewIntoCommentAction,27,3,4,0,7,1,4,1,2,1
JabRef,org.jabref.gui.importer.actions,MergeReviewIntoCommentConfirmationDialog,47,0,0,0,16,0,2,0,2,0
JabRef,org.jabref.logic.exporter,XmpExporter,6,88,1,7,1,20,1,6,0,3
JabRef,org.jabref.logic.exporter,OpenDocumentSpreadsheetCreator,212,23,9,1,58,7,10,3,5,3
JabRef,org.jabref.logic.exporter,XmpPdfExporter,55,34,1,1,14,10,1,3,0,3
JabRef,org.jabref.logic.exporter,SaveConfiguration,5,54,0,0,2,20,1,9,1,9
JabRef,org.jabref.logic.exporter,OpenDocumentRepresentation,804,0,4,0,153,0,7,0,5,0
JabRef,org.jabref.logic.exporter,BlankLineBehaviour,0,15,0,0,0,3,0,1,0,1
JabRef,org.jabref.logic.exporter,Exporter,0,146,3,17,0,33,3,15,0,8
JabRef,org.jabref.logic.exporter,MetaDataSerializer,10,460,6,30,2,89,7,25,1,13
JabRef,org.jabref.logic.exporter,TemplateExporter,163,349,24,28,34,83,23,15,5,7
JabRef,org.jabref.logic.exporter,EmbeddedBibFilePdfExporter,49,240,9,11,13,63,7,8,0,5
JabRef,org.jabref.logic.exporter,SelfContainedSaveConfiguration,0,14,0,0,0,5,0,3,0,3
JabRef,org.jabref.logic.exporter,AtomicFileWriter,29,39,6,2,5,10,5,4,1,4
JabRef,org.jabref.logic.exporter,GroupSerializer,8,513,1,15,1,103,1,19,0,12
JabRef,org.jabref.logic.exporter,BibDatabaseWriter,132,435,15,29,27,99,15,25,3,15
JabRef,org.jabref.logic.exporter,OpenOfficeDocumentCreator,14,177,1,7,5,50,1,11,0,8
JabRef,org.jabref.logic.exporter,BibDatabaseWriter.SaveType,0,15,0,0,0,1,0,1,0,1
JabRef,org.jabref.logic.exporter,MSBibExporter,12,54,0,2,4,16,0,3,0,2
JabRef,org.jabref.logic.exporter,AtomicFileOutputStream,107,198,6,10,40,58,9,12,3,10
JabRef,org.jabref.logic.exporter,ExporterFactory,0,356,0,0,0,39,0,5,0,5
JabRef,org.jabref.logic.exporter,ModsExporter,27,1253,5,117,7,309,4,84,0,27
JabRef,org.jabref.logic.exporter,BibWriter,0,78,0,8,0,28,0,9,0,5
JabRef,org.jabref.logic.exporter,BibtexDatabaseWriter,37,197,1,17,10,50,3,16,2,8
JabRef,org.jabref.logic.exporter,OOCalcDatabase,7,371,1,7,2,86,1,13,0,10
JabRef,org.jabref.logic.exporter,SaveException,66,43,3,1,22,13,11,4,9,4
JabRef,org.jabref.model.entry.types,BiblatexSoftwareEntryTypeDefinitions,3,598,0,0,1,23,1,1,1,1
JabRef,org.jabref.model.entry.types,UnknownEntryType,4,49,1,5,1,12,2,7,1,5
JabRef,org.jabref.model.entry.types,BiblatexEntryTypeDefinitions,3,4717,0,0,1,210,1,1,1,1
JabRef,org.jabref.model.entry.types,BiblatexSoftwareEntryType,15,44,0,0,4,9,3,3,3,3
JabRef,org.jabref.model.entry.types,IEEETranEntryTypeDefinitions,0,350,0,0,0,24,0,1,0,1
JabRef,org.jabref.model.entry.types,SystematicLiteratureReviewStudyEntryType,15,37,0,0,4,8,3,3,3,3
JabRef,org.jabref.model.entry.types,SystematicLiteratureReviewStudyEntryTypeDefinitions,100,0,0,0,14,0,1,0,1,0
JabRef,org.jabref.model.entry.types,BibtexEntryTypeDefinitions,0,880,0,0,0,68,0,1,0,1
JabRef,org.jabref.model.entry.types,BiblatexApaEntryType,15,51,0,0,4,10,3,3,3,3
JabRef,org.jabref.model.entry.types,BiblatexAPAEntryTypeDefinitions,3,239,0,0,1,25,1,1,1,1
JabRef,org.jabref.model.entry.types,EntryTypeFactory,40,78,16,4,8,9,9,9,1,7
JabRef,org.jabref.model.entry.types,StandardEntryType,0,243,0,0,0,38,0,4,0,4
JabRef,org.jabref.model.entry.types,IEEETranEntryType,12,54,0,0,3,11,2,4,2,4
JabRef,org.jabref.gui.fieldeditors.contextmenu,ProtectedTermsMenu,159,0,4,0,21,0,9,0,7,0
JabRef,org.jabref.gui.fieldeditors.contextmenu,ProtectedTermsMenu.new Action() {...},13,0,0,0,3,0,3,0,3,0
JabRef,org.jabref.gui.fieldeditors.contextmenu,ProtectedTermsMenu.new Action() {...},16,0,0,0,4,0,4,0,4,0
JabRef,org.jabref.gui.fieldeditors.contextmenu,ProtectedTermsMenu.FormatFieldAction,24,0,0,0,5,0,2,0,2,0
JabRef,org.jabref.gui.fieldeditors.contextmenu,ProtectedTermsMenu.AddToProtectedTermsAction,80,0,10,0,17,0,7,0,2,0
JabRef,org.jabref.gui.fieldeditors.contextmenu,ProtectedTermsMenu.ProtectSelectionAction,44,0,4,0,12,0,4,0,2,0
JabRef,org.jabref.gui.fieldeditors.contextmenu,DefaultMenu,166,0,4,0,29,0,12,0,10,0
JabRef,org.jabref.gui.fieldeditors.contextmenu,EditorMenus,156,0,0,0,26,0,10,0,10,0
JabRef,org.jabref.gui.fieldeditors.contextmenu,EditorContextAction,216,0,26,0,38,0,24,0,7,0
JabRef,org.jabref.gui.fieldeditors.contextmenu,ProtectedTermsMenu.UnprotectSelectionAction,30,0,0,0,7,0,2,0,2,0
JabRef,org.jabref.logic.quality.consistency,BibliographyConsistencyCheck.EntryTypeResult,0,9,0,0,0,1,0,1,0,1
JabRef,org.jabref.logic.quality.consistency,BibliographyConsistencyCheckResultCsvWriter,7,37,0,0,2,11,1,4,1,4
JabRef,org.jabref.logic.quality.consistency,BibliographyConsistencyCheckResultWriter,0,231,0,4,0,61,0,18,0,16
JabRef,org.jabref.logic.quality.consistency,BibliographyConsistencyCheck.Result,0,6,0,0,0,1,0,1,0,1
JabRef,org.jabref.logic.quality.consistency,BibliographyConsistencyCheck,17,195,7,11,2,41,5,16,0,12
JabRef,org.jabref.logic.quality.consistency,BibliographyConsistencyCheckResultTxtWriter,7,285,0,4,2,50,1,14,1,12
JabRef,org.jabref.gui.preferences.customexporter,CustomExporterTabViewModel,139,0,12,0,35,0,14,0,8,0
JabRef,org.jabref.gui.preferences.customexporter,CustomExporterTab,89,0,0,0,20,0,9,0,9,0
JabRef,org.jabref.logic.git,SlrGitHandler,51,242,13,21,9,58,10,13,0,6
JabRef,org.jabref.logic.git,GitHandler,111,189,9,5,43,53,10,9,3,9
JabRef,org.jabref.logic.importer.fileformat.citavi,CitaviExchangeData.Annotations.Annotation,56,3,0,0,24,1,16,1,16,1
JabRef,org.jabref.logic.importer.fileformat.citavi,CitaviExchangeData.KnowledgeItemKeywords,11,3,2,0,3,1,2,1,1,1
JabRef,org.jabref.logic.importer.fileformat.citavi,CitaviExchangeData.Locations,7,3,0,0,3,1,2,1,2,1
JabRef,org.jabref.logic.importer.fileformat.citavi,CitaviExchangeData.Publishers.Publisher,64,9,0,0,28,3,18,3,18,3
JabRef,org.jabref.logic.importer.fileformat.citavi,CitaviExchangeData,148,30,0,0,66,10,41,10,41,10
JabRef,org.jabref.logic.importer.fileformat.citavi,CitaviExchangeData.ReferenceAuthors,5,9,1,1,1,3,1,2,0,2
JabRef,org.jabref.logic.importer.fileformat.citavi,CitaviExchangeData.KnowledgeItems,5,9,1,1,1,3,1,2,0,2
JabRef,org.jabref.logic.importer.fileformat.citavi,CitaviExchangeData.EntityLinks.EntityLink,77,3,0,0,33,1,22,1,22,1
JabRef,org.jabref.logic.importer.fileformat.citavi,CitaviExchangeData.ProjectUserSettings.SortOrder.SortProperty,14,3,0,0,6,1,4,1,4,1
JabRef,org.jabref.logic.importer.fileformat.citavi,CitaviExchangeData.ProjectUserSettings.SortOrder,11,3,2,0,3,1,2,1,1,1
JabRef,org.jabref.logic.importer.fileformat.citavi,CitaviExchangeData.Categories.Category,42,3,0,0,18,1,12,1,12,1
JabRef,org.jabref.logic.importer.fileformat.citavi,CitaviExchangeData.EntityLinks,11,3,2,0,3,1,2,1,1,1
JabRef,org.jabref.logic.importer.fileformat.citavi,CitaviExchangeData.ReferenceKeywords,5,9,1,1,1,3,1,2,0,2
JabRef,org.jabref.logic.importer.fileformat.citavi,CitaviExchangeData.References.Reference,173,33,0,0,77,11,48,11,48,11
JabRef,org.jabref.logic.importer.fileformat.citavi,CitaviExchangeData.KnowledgeItems.KnowledgeItem,129,21,0,0,57,7,36,7,36,7
JabRef,org.jabref.logic.importer.fileformat.citavi,CitaviExchangeData.ProjectUserSettings.SortOrderImport,11,3,2,0,3,1,2,1,1,1
JabRef,org.jabref.logic.importer.fileformat.citavi,CitaviExchangeData.ProjectUserSettings,28,3,0,0,12,1,8,1,8,1
JabRef,org.jabref.logic.importer.fileformat.citavi,CitaviExchangeData.ProjectUserSettings.SortOrderImport.SortProperty,14,3,0,0,6,1,4,1,4,1
JabRef,org.jabref.logic.importer.fileformat.citavi,CitaviExchangeData.Keywords,5,9,1,1,1,3,1,2,0,2
JabRef,org.jabref.logic.importer.fileformat.citavi,CitaviExchangeData.ProjectSettings,42,3,0,0,18,1,12,1,12,1
JabRef,org.jabref.logic.importer.fileformat.citavi,CitaviExchangeData.Categories,11,3,2,0,3,1,2,1,1,1
JabRef,org.jabref.logic.importer.fileformat.citavi,CitaviExchangeData.ReferenceEditors,5,9,1,1,1,3,1,2,0,2
JabRef,org.jabref.logic.importer.fileformat.citavi,CitaviExchangeData.ImportGroupReferences,11,3,2,0,3,1,2,1,1,1
JabRef,org.jabref.logic.importer.fileformat.citavi,CitaviExchangeData.Persons.Person,75,12,0,0,33,4,21,4,21,4
JabRef,org.jabref.logic.importer.fileformat.citavi,ObjectFactory,159,0,0,0,41,0,40,0,40,0
JabRef,org.jabref.logic.importer.fileformat.citavi,CitaviExchangeData.KnowledgeItemCategories,11,3,2,0,3,1,2,1,1,1
JabRef,org.jabref.logic.importer.fileformat.citavi,CitaviExchangeData.CategoryCatgories,11,3,2,0,3,1,2,1,1,1
JabRef,org.jabref.logic.importer.fileformat.citavi,CitaviExchangeData.Keywords.Keyword,57,9,0,0,25,3,16,3,16,3
JabRef,org.jabref.logic.importer.fileformat.citavi,CitaviExchangeData.Persons,5,9,1,1,1,3,1,2,0,2
JabRef,org.jabref.logic.importer.fileformat.citavi,CitaviExchangeData.References,5,9,1,1,1,3,1,2,0,2
JabRef,org.jabref.logic.importer.fileformat.citavi,CitaviExchangeData.Annotations,11,3,2,0,3,1,2,1,1,1
JabRef,org.jabref.logic.importer.fileformat.citavi,CitaviExchangeData.ReferencePublishers,5,9,1,1,1,3,1,2,0,2
JabRef,org.jabref.logic.importer.fileformat.citavi,CitaviExchangeData.ProjectSettings.CustomFields.CustomFieldSettings,28,3,0,0,12,1,8,1,8,1
JabRef,org.jabref.logic.importer.fileformat.citavi,CitaviExchangeData.ImportGroups.ImportGroup,49,3,0,0,21,1,14,1,14,1
JabRef,org.jabref.logic.importer.fileformat.citavi,CitaviExchangeData.ImportGroups,11,3,2,0,3,1,2,1,1,1
JabRef,org.jabref.logic.importer.fileformat.citavi,CitaviExchangeData.ReferenceOrganizations,11,3,2,0,3,1,2,1,1,1
JabRef,org.jabref.logic.importer.fileformat.citavi,CitaviExchangeData.ReferenceGroups,11,3,2,0,3,1,2,1,1,1
JabRef,org.jabref.logic.importer.fileformat.citavi,CitaviExchangeData.Locations.Location,63,3,0,0,27,1,18,1,18,1
JabRef,org.jabref.logic.importer.fileformat.citavi,CitaviExchangeData.Publishers,5,9,1,1,1,3,1,2,0,2
JabRef,org.jabref.logic.importer.fileformat.citavi,CitaviExchangeData.ProjectSettings.CustomFields,11,3,2,0,3,1,2,1,1,1
JabRef,org.jabref.gui.duplicationFinder,DuplicateSearch,512,0,46,0,103,0,34,0,11,0
JabRef,org.jabref.gui.duplicationFinder,DuplicateSearch.DuplicateSearchResult,78,0,0,0,19,0,8,0,8,0
JabRef,org.jabref.gui.duplicationFinder,DuplicateResolverDialog,376,0,20,0,69,0,18,0,7,0
